date,bitcoin,rsi_btc,mean_rsi_btc,sd_rsi_btc,gold,rsi_gold,mean_rsi_gold,sd_rsi_gold,score_btc,score_gold
6/11/2020,9892.13,60.46661214,54.96846954,8.044490321,1738.25,62.07373511,54.31821128,12.14677806,0.683466867,0.638484032
6/12/2020,9286.42,39.08664445,54.25096871,8.504258447,1733.5,59.03834596,54.58982522,11.81082767,-1.783144804,0.376647671
6/13/2020,9459.97,45.46192096,53.48669129,8.251503875,NA,NA,54.16214752,11.58809589,-0.972522155,0
6/14/2020,9473.5,45.97059291,53.16596323,8.359697492,NA,NA,53.37858957,11.58809589,-0.860721375,0
6/15/2020,9330.07,41.26309769,52.62994423,8.612390039,1710.45,46.34824635,53.37858957,11.38804967,-1.319824867,-0.61734392
6/16/2020,9426.7,45.59398227,52.06392067,8.51281511,1719.85,51.27630529,53.02707241,10.79726166,-0.760023367,-0.16214918
6/17/2020,9526,49.96816738,51.61743675,8.259072279,1724.35,53.62902797,52.16918468,9.964762225,-0.199691844,0.146500564
6/18/2020,9454.81,46.85216665,51.01834385,7.935612945,1719.5,50.59107158,51.35171476,8.335698943,-0.524997531,-0.091251278
6/19/2020,9380.03,43.55982689,50.6257098,8.015612679,1734.75,59.01448342,50.15360828,8.543715397,-0.881515012,1.037121993
6/20/2020,9300.15,40.08776605,50.52155786,8.135507745,NA,NA,50.43699434,8.564302964,-1.282500384,0
6/21/2020,9357.43,43.79451154,50.43386333,8.195701588,NA,NA,50.0181763,8.564302964,-0.8101017,0
6/22/2020,9284.78,40.15842323,50.20864609,8.389708428,1761.85,69.63060881,50.0181763,9.419091106,-1.197922782,2.082200107
6/23/2020,9691.9,61.06207824,51.08181093,8.144225834,1768.9,71.82150197,50.99879792,10.2435452,1.225440885,2.032763427
6/24/2020,9621.49,57.08297152,51.61243489,8.010996255,1766.05,69.48336678,51.99035526,10.89865319,0.682878441,1.605061765
6/25/2020,9276.58,41.71735167,51.66311229,7.940877216,1756.55,61.75142191,52.96620533,10.33381037,-1.252476313,0.850143003
6/26/2020,9240.85,40.41693646,51.25681079,8.209341557,1747.6,55.08779572,54.18932979,10.28256074,-1.320431639,0.087377644
6/27/2020,9154.45,37.18295282,50.41799186,8.365702512,NA,NA,54.44790133,10.5484048,-1.582059489,0
6/28/2020,9004.23,32.03983351,49.57085567,8.940724275,NA,NA,54.41294979,10.5484048,-1.960805593,0
6/29/2020,9127.47,39.90796283,48.77249886,8.724238994,1771.6,66.32983352,54.41294979,10.60508762,-1.016081292,1.123694981
6/30/2020,9185.35,43.45554004,48.38979451,8.704971813,1768.1,63.64895783,54.98042044,10.77166584,-0.566831757,0.804753649
7/1/2020,9133.97,40.97768534,47.41753178,7.831517102,1771.05,65.02376779,55.34122343,10.89564353,-0.822298714,0.888661999
7/2/2020,9236.38,47.82038848,47.27892001,7.785885171,1777.45,68.048729,55.50310654,10.76854091,0.069544883,1.165025287
7/3/2020,9087.98,40.05583189,46.78384991,7.772507216,1772.9,63.54078327,56.73999076,10.14319444,-0.865617468,0.670478373
7/4/2020,9072.42,39.28413918,46.16827665,7.628955352,NA,NA,57.86254675,8.741499664,-0.902369611,0
7/5/2020,9131.31,43.99585094,45.87157835,7.536636875,NA,NA,59.06356353,8.741499664,-0.248881224,0
7/6/2020,9089.09,41.34190757,45.44344941,7.424470576,1787.9,70.87902942,59.06356353,8.901741057,-0.552435598,1.327320781
7/7/2020,9348.91,58.93249957,45.54544684,7.592725739,1789.55,71.60442711,59.62620477,7.82291389,1.76314188,1.531171442
7/8/2020,9256.23,52.45774261,45.39578565,7.403420412,1811.1,79.35451528,61.20870821,8.417873057,0.953877609,2.1556285
7/9/2020,9440.07,62.01059371,45.58641305,7.761587589,1812.1,79.65187426,62.54539258,9.024208257,2.116085204,1.895621332
7/10/2020,9238.04,49.41922597,45.2054687,7.260077883,1803.1,69.28836792,63.70608706,9.096002871,0.580401111,0.613707025
7/11/2020,9287.4,52.15780519,45.65619838,7.272374039,NA,NA,64.04964101,9.257647287,0.894014358,0
7/12/2020,9235.96,48.96964242,45.7771543,7.298152321,NA,NA,64.30020576,9.257647287,0.437437858,0
7/13/2020,9295.9,52.84500685,46.01420305,7.415361263,1807.5,71.38833246,64.30020576,9.154850404,0.921169388,0.774248228
7/14/2020,9238.13,48.72962147,46.27166939,7.374014295,1801.9,64.87409433,64.6377356,8.140740059,0.333326189,0.029034059
7/15/2020,9254.52,50.00419419,46.42374566,7.404950622,1804.6,66.57109565,65.51991884,7.458276834,0.483520919,0.140940975
7/16/2020,9193.51,45.18010521,46.25864007,7.37642336,1807.7,68.58194607,66.24824219,6.885028473,-0.146213796,0.33895341
7/17/2020,9131,40.55473188,46.04148715,7.450647606,1807.35,68.04869506,66.96028591,5.774049735,-0.736413203,0.188500134
7/18/2020,9154.19,43.05041408,46.02392119,7.457304964,NA,NA,67.79160131,5.553108747,-0.398737496,0
7/19/2020,9174.71,45.39118678,46.20679776,7.371062311,NA,NA,68.23045721,5.553108747,-0.110650398,0
7/20/2020,9214.66,50.00716521,46.4210272,7.388708575,1815.65,73.65394973,68.23045721,5.540383154,0.485353831,0.978902067
7/21/2020,9163.87,44.4904884,46.57040876,7.300841547,1842.55,84.0909122,68.48871876,6.504168957,-0.284887755,2.398798915
7/22/2020,9392.66,64.71985838,46.69653911,7.586163919,1852.4,86.37191265,69.17730463,7.498884587,2.375814636,2.292955415
7/23/2020,9537.4,72.13303113,47.21550668,8.747904605,1878.3,90.5030901,69.87018133,8.744121553,2.848399197,2.35963197
7/24/2020,9613.11,75.26936093,48.37247252,10.10780088,1902.1,92.81306701,70.87112054,9.699302194,2.661002995,2.262219078
7/25/2020,9551.28,68.05217477,49.32541177,10.62066601,NA,NA,72.35024649,9.086245951,1.763238104,0
7/26/2020,9707.5,75.0316757,50.63054015,11.37405343,NA,NA,73.21336903,9.086245951,2.145333297,0
7/27/2020,9938.83,81.81837943,52.34704173,12.19478306,1936.65,94.8935474,73.21336903,10.04063044,2.41671685,2.159244731
7/28/2020,11042.4,92.71623708,54.1680167,14.06964216,1940.9,95.09507796,74.24575848,10.83724037,2.739815266,1.923858729
7/29/2020,10934.94,86.8662555,55.66493793,15.15652912,1950.9,95.56976499,75.61553202,11.30346681,2.058605722,1.765319729
7/30/2020,11102.67,88.20641464,57.2935148,16.03398979,1957.65,95.880288,77.13557046,11.65052924,1.927960554,1.60891554
7/31/2020,11114.93,88.30704286,58.68960633,16.91793525,1964.9,96.20954883,78.60492856,11.99045979,1.750653144,1.468218949
8/1/2020,11343.88,90.12296993,60.41605936,17.49332848,NA,NA,79.94591998,11.6818293,1.698185145,0
8/2/2020,11823.69,92.81950009,62.26210629,18.00105085,NA,NA,80.76617682,11.6818293,1.697533886,0
8/3/2020,11077.77,62.30658423,62.89351089,17.6552741,1958.55,89.01934452,80.76617682,11.52759471,-0.033243701,0.715948809
8/4/2020,11242.57,65.22114199,63.71693276,17.16425613,1977.9,91.30432087,81.15918481,11.47842471,0.087636144,0.883843935
8/5/2020,11194.25,63.55850115,63.87645006,17.13968208,2048.15,95.35412606,82.13181773,11.55904132,-0.018550456,1.143893162
8/6/2020,11750.28,72.77390869,64.57700751,17.07135121,2067.15,95.94367344,83.26275578,11.84199156,0.480155383,1.070843329
8/7/2020,11772.94,73.09385666,64.95918899,17.13578474,2031.15,75.10699508,84.05271569,11.96731001,0.474718129,-0.747513067
8/8/2020,11605.6,66.44086329,65.546142,16.87400508,NA,NA,83.83629287,11.79229444,0.053023647,0
8/9/2020,11767.6,69.53798322,66.14545849,16.6891414,NA,NA,84.56368912,11.79229444,0.203277368,0
8/10/2020,11684.06,65.91822068,66.72989222,16.35969131,2044.5,77.22352908,84.56368912,11.6047798,-0.049614111,-0.63251179
8/11/2020,11893.03,70.36994112,67.3342003,16.15082423,1939.65,43.61633862,84.21415769,14.38814028,0.187961975,-2.821616851
8/12/2020,11392.43,51.70290466,67.43672731,16.03754263,1931.9,42.05540111,82.89168179,16.5205101,-0.981061938,-2.471853498
8/13/2020,11573.11,56.5076284,67.66098366,15.82919005,1944.25,45.6329474,81.80507735,18.04718453,-0.70460682,-2.004308755
8/14/2020,11777.43,61.50458034,68.22389659,15.28198445,1944.75,45.78930113,80.80802267,19.45008095,-0.439688724,-1.800440915
8/15/2020,11774.38,61.38310788,68.94211646,14.39909189,NA,NA,79.72265863,19.76575652,-0.524964257,0
8/16/2020,11873.98,64.05784945,69.66651078,13.55360504,NA,NA,80.30635681,19.76575652,-0.413813248,0
8/17/2020,11914.01,65.1763918,70.34875923,12.76291678,1972.85,54.31004356,80.30635681,20.08313277,-0.40526531,-1.294435163
8/18/2020,12293.72,74.0241386,71.17693072,12.16084914,2008.75,62.90500261,79.06843713,20.36305783,0.234129035,-0.793762639
8/19/2020,11969.53,59.20527756,71.68433725,11.28289309,1981,53.86718106,78.5565825,21.01014215,-1.106015947,-1.175118248
8/20/2020,11734,50.69739256,71.20080394,11.87685398,1927.15,40.75602414,77.11735721,22.32256152,-1.72633354,-1.628905045
8/21/2020,11865.82,54.88411044,70.60601357,12.25441093,1924.35,40.16943673,74.94517205,23.25144755,-1.282958701,-1.495637433
8/22/2020,11522.8,43.73338866,69.51856625,13.18938141,NA,NA,72.54833141,23.37497963,-1.954995218,0
8/23/2020,11683.44,49.29948686,68.87192184,13.71314339,NA,NA,71.53509463,23.37497963,-1.427275601,0
8/24/2020,11653.02,48.25642829,67.94863745,14.17712353,1943.95,46.40031301,71.53509463,23.43403225,-1.389013019,-1.072576045
8/25/2020,11763.93,52.48556095,66.93716095,14.19860508,1911.15,38.63181843,70.33820027,23.70092239,-1.017818294,-1.337769953
8/26/2020,11337.4,38.51646947,65.06820345,14.25117626,1932.95,45.61460546,67.65907031,23.2930374,-1.863125787,-0.946397177
8/27/2020,11467.37,43.77760072,63.58238777,14.14314774,1923.85,43.24459542,65.30285734,22.68415277,-1.400309706,-0.972408454
8/28/2020,11302.01,38.89202103,61.88189143,14.04102936,1957.35,53.50576163,62.8111826,21.44637042,-1.637335113,-0.433892579
8/29/2020,11534.75,48.26791343,60.5012318,13.29874525,NA,NA,60.79334801,20.3675612,-0.919885158,0
8/30/2020,11481.64,46.39366749,58.99332482,12.25855647,NA,NA,59.02253797,20.3675612,-1.027825532,0
8/31/2020,11707.78,54.98190688,57.68858022,10.40284085,NA,NA,59.02253797,20.3675612,-0.26018598,0
9/1/2020,11659.57,52.89727675,57.36412135,10.40039908,1972.35,57.47768414,59.02253797,19.10462577,-0.429487808,-0.080862816
9/2/2020,11923.25,61.99170778,57.25276155,10.33032046,1947.05,49.28391057,57.44545495,17.42147805,0.458741454,-0.468476002
9/3/2020,11397.44,42.92306445,56.54119476,10.58794624,1940.45,47.25616038,55.34443443,14.7177374,-1.286191864,-0.549559612
9/4/2020,10187.51,23.62686926,54.84646926,11.76479318,1926.3,42.89067461,52.93953615,10.82520657,-2.653646309,-0.928283583
9/5/2020,10467.89,31.82206783,53.42330413,11.97304918,NA,NA,50.28688621,9.363214082,-1.80415498,0
9/6/2020,10159.62,28.00920017,52.09807437,12.59166169,NA,NA,48.98056469,9.363214082,-1.913081434,0
9/7/2020,10254.93,30.96025727,50.76780796,12.72053552,1928.45,43.80086801,48.98056469,9.186786271,-1.557131825,-0.56382031
9/8/2020,10367.74,34.62041508,49.68857328,12.71692108,1910.95,38.09819413,48.72157985,6.599439451,-1.184890439,-1.609740615
9/9/2020,10121.52,30.54257716,48.3152159,12.55319435,1947.2,52.78929069,46.76531311,6.687240535,-1.415786153,0.900816645
9/10/2020,10227.83,34.392482,47.71830478,12.79557481,1966.25,58.72858838,47.22396071,7.039016171,-1.041439949,1.634408473
9/11/2020,10352.66,38.97527186,47.11374076,12.77964,1947.4,51.35258422,48.05762007,7.051499517,-0.636830842,0.467271414
9/12/2020,10395.44,40.61555475,46.39342953,12.52571799,NA,NA,48.34360192,7.218346296,-0.461280925,0
9/13/2020,10446.44,42.73291747,45.75031952,12.20324296,NA,NA,48.4780388,7.218346296,-0.247262311,0
9/14/2020,10330.77,39.08587467,44.88921694,11.73742735,1958.7,55.24095276,48.4780388,7.186725971,-0.494430517,0.9410285
9/15/2020,10674.64,52.88026757,44.46521266,11.18761343,1949.35,51.32432778,48.8161845,7.097049586,0.752176053,0.353406475
9/16/2020,10785.62,56.54484748,43.86247848,9.939473163,1961.8,56.10581963,48.66689871,6.518381463,1.275959882,1.141222091
9/17/2020,10948.43,61.60002679,43.94505604,10.0804424,1936.25,45.51804828,48.32693956,6.411366693,1.751408326,-0.438111157
9/18/2020,10943.89,61.37031867,44.31308797,10.52097681,1950.85,51.54681934,47.90948292,6.229146327,1.621259224,0.583922135
9/19/2020,10931.79,60.67452693,44.51275751,10.78050602,NA,NA,48.44902268,6.078575745,1.499166124,0
9/20/2020,11081.43,66.15073966,45.28576961,11.50218404,NA,NA,48.88479036,6.078575745,1.814000713,0
9/21/2020,10919.65,56.36025209,45.52924427,11.66377447,1909.35,37.82067507,48.88479036,6.41288756,0.928602302,-1.725293822
9/22/2020,10430.46,37.16760613,45.1468711,11.75260027,1906,36.90533916,48.3315846,6.896600837,-0.678936132,-1.65679379
9/23/2020,10532.22,41.9151828,44.7823753,11.68056345,1873.4,29.01930099,47.8568359,7.84330324,-0.245466968,-2.401734873
9/24/2020,10234.48,33.39611116,44.60581122,11.81656995,1861.75,26.66945178,47.37621003,9.109137555,-0.948642466,-2.273185373
9/25/2020,10732.43,52.15955575,44.89484415,11.89782029,1859.7,26.238071,46.42895235,10.1556876,0.610591808,-1.988135333
9/26/2020,10692.84,50.84550182,45.30703314,11.88948654,NA,NA,45.57862613,10.25636659,0.465829089,0
9/27/2020,10732.4,52.23297994,45.44375957,11.94740964,NA,NA,45.16140847,10.25636659,0.568258775,0
9/28/2020,10774.24,53.82359927,45.69996412,12.04775101,1864.3,29.20299435,45.16140847,10.60142104,0.674286441,-1.505308964
9/29/2020,10692.33,50.05823662,45.53018238,11.94654262,1883.95,40.91004494,44.36348776,10.36043142,0.379026333,-0.333330021
9/30/2020,10840.8,56.43270998,45.65209388,12.04206418,1886.9,42.55550885,44.1990381,9.905922813,0.895246524,-0.165913795
10/1/2020,10777.92,53.11944839,45.3461539,11.7205264,1902,50.66883461,43.48845833,9.950943017,0.663220595,0.721577469
10/2/2020,10619.24,45.36420108,45.43033102,11.71126468,1903.05,51.22159684,43.55440709,10.06170802,-0.005646695,0.762016721
10/3/2020,10575.06,43.33184097,46.1098128,10.9478108,NA,NA,43.7432374,10.32114885,-0.253746788,0
10/4/2020,10551.77,42.18233896,46.46706353,10.62932584,NA,NA,43.78586554,10.32114885,-0.403104076,0
10/5/2020,10673.46,50.15427526,47.23068681,10.03476851,1909.6,54.86207545,43.78586554,10.34610208,0.291345879,1.070568396
10/6/2020,10788.56,56.67388224,48.11736354,9.675358247,1913.4,57.00985648,44.31330411,10.70856659,0.884361951,1.185644434
10/7/2020,10603.74,45.61886291,48.49662036,9.337052251,1884.5,40.21711827,44.94230356,10.65068005,-0.308208348,-0.443651041
10/8/2020,10670.8,49.72462999,49.15807046,8.675761849,1887.45,42.22163149,45.04320471,10.5151825,0.065303721,-0.268333262
10/9/2020,10923.3,62.14242649,50.11496509,8.517932237,1923.25,60.68176999,44.53998284,10.65467119,1.412016563,1.514996274
10/10/2020,11063.19,67.30476953,51.09184432,8.814085444,NA,NA,44.63299149,10.8167263,1.839433633,0
10/11/2020,11302.67,74.24263664,52.25139887,9.566461072,NA,NA,44.29701185,10.8167263,2.298785058,0
10/12/2020,11376.61,76.05294202,53.40036523,10.35117203,1925.5,61.57212548,44.29701185,11.19653609,2.188406948,1.542898044
10/13/2020,11540.04,79.69291576,54.80060803,11.06739614,1891.3,44.06961822,45.11963631,10.95437608,2.249156659,-0.095853756
10/14/2020,11428.24,71.15574472,55.4307969,11.46723436,1910.05,52.59415994,44.587668,10.9968442,1.371293838,0.728071781
10/15/2020,11431.32,71.25363376,55.93799643,11.83757601,1891.9,44.94328153,44.6481362,10.68055899,1.293815332,0.027633884
10/16/2020,11503.73,73.67693243,56.35444145,12.2491569,1905.05,50.91279715,44.11658676,10.78036483,1.414178226,0.630424897
10/17/2020,11327.57,59.57851603,56.29265515,12.2274524,NA,NA,44.37347957,10.93111367,0.268728168,0
10/18/2020,11366.51,61.45953139,56.31972427,12.23836348,NA,NA,44.01481258,10.93111367,0.419975034,0
10/19/2020,11508.2,67.75870678,56.37517141,12.28803634,1905.6,51.16831153,44.01481258,10.76808115,0.92639174,0.664324391
10/20/2020,11758.16,75.80744315,57.04576421,12.80688327,1898.4,47.43842958,44.35545539,10.68042132,1.464968372,0.288656608
10/21/2020,11925.46,79.71770376,58.51300895,12.88534539,1924.15,59.59307827,44.8134437,10.98366139,1.64564427,1.345601803
10/22/2020,12831.56,89.90966325,60.16799104,13.7317822,1900.95,48.04347323,45.89381223,10.2845856,2.165900375,0.209017756
10/23/2020,12990.25,90.839839,62.14880924,13.87440438,1903.65,49.36135685,46.79972519,9.198554092,2.067910735,0.278481991
10/24/2020,12944.52,88.1382256,63.38945303,14.5418148,NA,NA,47.8802921,7.948726898,1.701903986,0
10/25/2020,13128.46,89.576912,64.72501889,15.11586976,NA,NA,48.96240315,7.948726898,1.644092831,0
10/26/2020,13036.77,83.73547542,65.81131184,15.31669491,1898.45,46.72747236,48.96240315,7.762795853,1.170237031,-0.287902817
10/27/2020,13076.37,84.24738968,66.86040806,15.50702402,1905.7,50.93890128,48.85597788,6.327800548,1.121232649,0.329170204
10/28/2020,13651.47,89.68674722,68.22690843,15.71813631,1869.95,35.13530704,49.89102106,6.842172093,1.365291557,-2.156583292
10/29/2020,13289,71.68548655,68.75286624,15.56382135,1870.3,35.36184196,49.61603354,7.372832281,0.188425467,-1.933340002
10/30/2020,13458.66,74.45461097,69.4885615,15.30046794,1881.85,42.94858037,49.27347798,7.491302358,0.32456847,-0.844298802
10/31/2020,13564.72,76.13791232,70.54972396,14.61957364,NA,NA,48.90584682,7.666610407,0.382240173,0
11/1/2020,13810.32,79.71023732,71.80415142,13.73468228,NA,NA,48.79005932,7.666610407,0.575629326,0
11/2/2020,13758.88,76.92705203,73.00224497,12.52016494,1889.9,47.86922625,48.79005932,7.475188771,0.313478862,-0.12318526
11/3/2020,13575.17,67.25083806,73.59178162,11.78694307,1908.3,57.52992489,48.74621013,7.605852532,-0.537963365,1.154862617
11/4/2020,14023.31,75.8137828,74.25177819,11.33292684,1900.15,52.55259714,48.87325058,7.427540088,0.13782888,0.495365426
11/5/2020,14155.59,77.79152664,75.36118039,9.916040426,1938.45,67.70370068,48.66100013,8.242316319,0.24509241,2.310357891
11/6/2020,15591.39,89.02807072,76.71647145,8.923211284,1940.8,68.41769159,49.96988501,8.961930351,1.379727419,2.058463507
11/7/2020,15595.77,89.04757601,77.64423523,8.750827144,NA,NA,51.21731644,8.921497506,1.303115762,0
11/8/2020,14839.84,65.76545361,77.59115537,8.820176777,NA,NA,50.74409377,8.921497506,-1.34075564,0
11/9/2020,15490.6,72.82345688,77.54221813,8.843325642,1867.3,38.05582571,50.74409377,9.125774189,-0.533595781,-1.390377167
11/10/2020,15328.53,68.75038477,77.29040581,8.990000302,1878.7,42.61342137,50.13989053,8.872516558,-0.949946691,-0.848290235
11/11/2020,15317.04,68.43726624,76.90227997,9.124535937,1860.95,37.63826907,49.23709509,9.165945991,-0.927719918,-1.265425962
11/12/2020,15708.65,73.23168831,76.97386423,9.085904194,1874.85,43.58922075,48.93084037,9.196583416,-0.411866099,-0.580826529
11/13/2020,16295.57,78.80047745,77.23410022,9.02408258,1890.9,49.95221158,48.50203374,9.164568993,0.173577449,0.15823743
11/14/2020,16339.33,79.17321938,77.42362736,9.004401512,NA,NA,48.74055422,9.388772481,0.194304088,0
11/15/2020,16091.07,71.00127066,77.81751545,8.427248078,NA,NA,48.63194207,9.388772481,-0.808834002,0
11/16/2020,15968.16,67.04795719,78.01021979,8.097268308,1885.6,47.89382264,48.63194207,9.152460876,-1.353822324,-0.0806471
11/17/2020,16725.15,76.39000148,78.30785064,7.862214706,1889.05,49.45810578,48.59679353,9.136029442,-0.243932433,0.094276431
11/18/2020,17679.72,83.28496997,78.56569639,7.899808752,1876.1,43.76729161,48.51535516,9.192614547,0.597390865,-0.5165085
11/19/2020,17798.45,83.95734735,78.711891,7.960882846,1857.35,36.71050896,48.34053907,9.148189171,0.658903849,-1.271293137
11/20/2020,17820.57,84.09488303,78.51138133,7.738906667,1875.7,46.45878834,47.25089291,9.147860313,0.721484564,-0.086589054
11/21/2020,18687.45,88.53824781,78.43201612,7.618828781,NA,NA,47.17543172,9.371428538,1.326481009,0
11/22/2020,18699.75,88.59043193,78.44760944,7.639837587,NA,NA,47.06613547,9.371428538,1.32762279,0
11/23/2020,18422.28,79.20414038,78.08992766,7.336990737,1840.2,34.57207067,47.06613547,9.532360744,0.151862359,-1.310699955
11/24/2020,18398.91,78.39691138,77.90583925,7.256817946,1799.6,25.84578565,46.47118,10.54014989,0.067670449,-1.956840706
11/25/2020,19172.52,84.45013548,77.91283048,7.263240426,1810.2,31.08588951,45.47681397,10.90960777,0.900053505,-1.319105578
11/26/2020,18739.8,71.51676882,77.2862795,6.989866628,1807.4,30.43047972,44.53143246,11.15770241,-0.825410696,-1.263786416
11/27/2020,17151.44,43.37935375,76.31020596,9.370760866,1779.3,24.4589717,44.30739306,11.82827715,-3.514213273,-1.678048384
11/28/2020,17138.87,43.22406637,75.23329063,11.20639041,NA,NA,43.78820876,12.13395103,-2.856336705,0
11/29/2020,17732.42,52.49033713,74.417857,11.9723935,NA,NA,43.83019018,12.13395103,-1.83150678,0
11/30/2020,18191.6,58.53164624,73.68756075,12.28001502,1762.55,21.55035763,43.83019018,12.78705568,-1.234193483,-1.742373937
12/1/2020,19709.73,72.0768895,73.52031377,12.26734095,1810.75,43.75749926,42.76924577,12.73643914,-0.117663989,0.077592605
12/2/2020,18792.52,58.7085092,73.22575071,12.52315183,1822.6,47.93811991,42.57344925,12.3390439,-1.159232253,0.434771989
12/3/2020,19226.97,62.50891277,72.76696208,12.66783028,1832.35,51.36987064,42.11669663,12.29163676,-0.809771609,0.752802429
12/4/2020,19454.54,64.4845603,72.30810118,12.72022539,1843,55.10008909,42.06037632,11.23960937,-0.615047347,1.160157114
12/5/2020,18670.49,53.31560764,71.07663693,12.77231179,NA,NA,41.46020434,9.63419062,-1.390588453,0
12/6/2020,19155.06,58.44788914,70.02147532,12.49562433,NA,NA,40.11232998,9.63419062,-0.926211118,0
12/7/2020,19377.66,60.7358645,69.84804121,12.59134355,1859.95,60.64390547,40.11232998,10.4043427,-0.723685814,1.973365938
12/8/2020,19181.41,57.51430231,69.32013933,12.78162799,1868.15,63.18149604,41.09002405,11.43191114,-0.923656754,1.932439093
12/9/2020,18318.87,45.32283773,68.51229288,13.53696051,1841.75,50.97242016,42.28648454,11.58831989,-1.713047411,0.749542272
12/10/2020,18554.15,48.74255834,67.83316502,14.02604968,1844.35,52.02587822,42.6845321,11.69983297,-1.361082209,0.79841705
12/11/2020,18247.76,44.55537265,66.84432655,14.62971202,1842,50.88559156,43.36965635,11.81445684,-1.523540167,0.636164261
12/12/2020,18029.36,41.61507981,65.56207146,15.16419826,NA,NA,43.71710258,12.03242854,-1.579179541,0
12/13/2020,18803.44,54.02329843,64.6948328,15.07688676,NA,NA,43.40534713,12.03242854,-0.707807556,0
12/14/2020,19164.48,58.74211492,64.27210329,15.06560864,1831.15,45.56526483,43.40534713,11.73722814,-0.367060402,0.18402281
12/15/2020,19276.59,60.2054891,64.03615612,15.07416109,1850.65,55.26470304,43.50820035,11.98258115,-0.254121407,0.981132741
12/16/2020,19439.75,62.44247206,63.55520683,14.88727116,1851.95,55.86957743,43.85919466,12.21185702,-0.074744039,0.983501752
12/17/2020,21379.48,78.79432766,63.40035709,14.69686004,1890.75,69.89001779,44.16450283,13.43826308,1.047432617,1.914348216
12/18/2020,22847.46,84.63564831,63.42374678,14.73124394,1879.75,63.31030632,45.40844217,13.82546232,1.439926025,1.294847415
12/19/2020,23150.79,85.58252073,63.47504463,14.80818598,NA,NA,46.67509919,14.1845339,1.49292264,0
12/20/2020,23869.92,87.66243991,63.44484436,14.75604707,NA,NA,46.68591473,14.1845339,1.641198041,0
12/21/2020,23490.58,80.58643378,63.16884442,14.33784991,1880,63.40066298,46.68591473,14.29842282,1.214797858,1.168992445
12/22/2020,22745.48,68.12386045,62.78676581,14.0398136,1877.1,61.37749872,47.48185512,14.28479702,0.380139993,0.972757511
12/23/2020,23824.99,74.67186551,62.65831595,13.90832063,1875,59.7835003,48.75830408,13.45888898,0.863767084,0.819175805
12/24/2020,23253.37,66.34502406,62.03400176,13.28770089,NA,NA,50.37438573,13.04281505,0.324437037,0
12/25/2020,23715.53,69.51623244,61.96501775,13.24182599,NA,NA,51.33881054,12.4097158,0.570254789,0
12/26/2020,24693.58,75.21820226,63.06290908,12.96279174,NA,NA,52.439249,10.69807211,0.937706431,0
12/27/2020,26443.21,82.12108503,64.40418558,12.84858787,NA,NA,53.99370885,10.69807211,1.378898571,0
12/28/2020,26246.58,79.25826708,65.32721765,12.92341477,NA,NA,53.99370885,10.69807211,1.077969691,0
12/29/2020,27036.69,82.14430194,66.14144716,13.22040981,1874.3,59.19225158,53.99370885,7.035059945,1.210465864,0.738947894
12/30/2020,27376.37,83.29716333,66.52835315,13.56013923,1887.6,66.4634881,56.08492519,6.723409378,1.236625222,1.543645839
12/31/2020,28856.59,87.39067688,67.51739342,14.00801467,NA,NA,57.34636901,6.493987832,1.41870807,0
1/1/2021,28982.56,87.68699541,68.38560316,14.45949195,NA,NA,57.89979543,6.477886151,1.334859642,0
1/2/2021,29393.75,88.68819839,69.22021137,14.9175473,NA,NA,58.30791573,6.646529561,1.305039403,0
1/3/2021,32195.46,93.09950275,70.59206982,15.22875142,NA,NA,58.52177084,6.646529561,1.477956551,0
1/4/2021,33000.78,93.88978938,71.81420432,15.63604375,1943.2,81.96459277,58.52177084,8.693626034,1.411839556,2.696552835
1/5/2021,32035.03,81.04633704,72.51456544,15.57686264,1940.35,79.78349178,59.98694721,10.00754166,0.547720796,1.978162594
1/6/2021,34046.67,85.73597209,73.48772646,15.48757067,1931.95,73.16253762,61.18317135,10.442059,0.790843567,1.147222619
1/7/2021,36860.41,89.80650061,75.02164587,14.78539668,1920.1,64.4557813,61.80698645,10.04594335,0.999963346,0.263668105
1/8/2021,39486.04,92.20239353,76.52026088,14.21829911,1862.9,38.76301866,62.64969652,11.43249335,1.102954195,-2.089367308
1/9/2021,40670.25,93.05222525,78.19256614,13.13519135,NA,NA,61.8207678,11.44233559,1.131286078,0
1/10/2021,40240.72,88.99302678,79.82628845,11.23175678,NA,NA,62.54977955,11.44233559,0.816144661,0
1/11/2021,38240.09,72.09172606,80.44933768,10.20335682,1847.25,34.43034019,62.54977955,13.10028639,-0.819104121,-2.146475163
1/12/2021,35544.94,55.66034359,80.3430697,10.45056551,1841.25,32.80813698,60.79231459,14.4114357,-2.361855546,-1.941803592
1/13/2021,34011.82,48.4171656,79.93657579,11.44388524,1858.85,42.04939765,59.9949941,15.06451835,-2.7542578,-1.191249268
1/14/2021,37393.13,61.24975889,79.89544775,11.51094924,1841.75,36.43207024,59.16903751,16.09671891,-1.619822003,-1.412521856
1/15/2021,39158.47,66.30018503,79.46461525,11.78420627,1839,35.55081045,57.95419331,16.67795797,-1.117124897,-1.34329292
1/16/2021,36828.52,55.32016298,78.45373644,12.5568295,NA,NA,55.80799285,17.13867225,-1.842310072,0
1/17/2021,36065.2,52.0609799,77.29782124,13.39226996,NA,NA,55.30783862,17.13867225,-1.884433439,0
